,Address - From Geocoder,Company_Name,File_List,Geocode Score,Header,Header_Clean,Latitude,Longitude,Match Score,Query,Text
881,"284 Allens Ave, Providence, RI",Potter's Car Wash,['cd1978/entry/1978_Page_76 (1)_7.png'],100.0,AUTOMOBILE WASHING AND POLISHING—CONTD,AUTOMOBILE WASHING AND POLISHING,41.80489863342578,-71.40213985220532,100.0,284 ALLENS AVE PROVIDENCE,"""Potter's Car Wash 284 Allens Av"""
882,"350 Allens Ave, Providence, RI",Allens Av Auto Salvage,['cd1978/entry/1978_Page_76 (1)_10.png'],100.0,AUTOMOBILE WRECKING AND SALVAGE,AUTOMOBILE WRECKING AND SALVAGE,41.803406543230956,-71.40147142631501,100.0,350 ALLENS AVE PROVIDENCE,Allens Av Auto Salvage 350 Allens Av
883,"32 India St, Providence, RI",Fox Point Auto Salvage,['cd1978/entry/1978_Page_76 (1)_11.png'],100.0,AUTOMOBILE WRECKING AND SALVAGE,AUTOMOBILE WRECKING AND SALVAGE,41.81633696677138,-71.39907146715677,100.0,32 INDIA ST PROVIDENCE,Fox Point Auto Salvage 32 India St
884,"1 Armstrong Ave, Providence, RI",India Point Auto Inc,['cd1978/entry/1978_Page_76 (1)_12.png'],100.0,AUTOMOBILE WRECKING AND SALVAGE,AUTOMOBILE WRECKING AND SALVAGE,41.81871343599393,-71.39789429189729,100.0,1 ARMSTRONG AVE PROVIDENCE,India Point Auto Inc 1 Armstrong Av
885,"111 Westminster St, Providence, RI",We Sit Better Of Rhode Island,"['cd1978/entry/1978_Page_76 (1)_20.png', 'cd1978/entry/1978_Page_76 (1)_21.png']",100.0,BABY SITTERS,BABY SITTERS,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,We Sit Better Of Rhode Island 111 Westminster St Rm 1034
886,"145 Crary St, Providence, RI",E P Industries Inc,['cd1978/entry/1978_Page_76 (1)_24.png'],100.0,BADGES AND IDENTIFICATION CARDS,BADGES AND IDENTIFICATION CARDS,41.813806156192896,-71.41078347572036,100.0,145 CRARY ST PROVIDENCE,E P Industries Inc 145 Crary St
887,"859 N Main St, Providence, RI",Emblem & Badge Mfg Co Inc,['cd1978/entry/1978_Page_76 (1)_25.png'],100.0,BADGES AND IDENTIFICATION CARDS,BADGES AND IDENTIFICATION CARDS,41.84363851928931,-71.40676741925287,100.0,859 NORTH MAIN ST PROVIDENCE,Emblem & Badge Mfg Co Inc 859 N Main St
888,"48 Dudley St, Providence, RI",Reynolds Co Inc,['cd1978/entry/1978_Page_76 (1)_26.png'],100.0,BADGES AND IDENTIFICATION CARDS,BADGES AND IDENTIFICATION CARDS,41.81052218318775,-71.40904121666523,100.0,48 DUDLEY ST PROVIDENCE,Reynolds Co Inc 48 Dudley St
889,"10 Admiral St, Providence, RI",Union Industries Inc,['cd1978/entry/1978_Page_76 (1)_28.png'],100.0,BAG MFRS,Tag Mfrs,41.84063748012774,-71.41804600706132,100.0,10 ADMIRAL ST PROVIDENCE,Union Industries Inc 10 Admiral St
890,"2 Stimson Ave, Providence, RI",Rhode Island Bail Fund,['cd1978/entry/1978_Page_76 (1)_30.png'],100.0,BAIL BONDS,BAIL BONDS,41.82948397212645,-71.39814954475548,100.0,2 STIMSON AVE PROVIDENCE,Rhode Island Bail Fund 2 Stimson Av
891,"1369 Broad St, Providence, RI",Broad St Bait Shop,['cd1978/entry/1978_Page_76 (1)_32.png'],100.0,BAIT DEALERS,BAIT DEALERS,41.789584592022415,-71.40472655644015,100.0,1369 BROAD ST PROVIDENCE,Broad St Bait Shop 1369 Broad St
892,"216 Smith St, Providence, RI",vanal Bait Shop,['cd1978/entry/1978_Page_76 (1)_33.png'],100.0,BAIT DEALERS,BAIT DEALERS,41.832447087156666,-71.4187755852669,100.0,216 SMITH ST PROVIDENCE,vanal Bait Shop 216 Smith St
893,"3 E River St, Providence, RI",Frankie's Live Bait Shop,['cd1978/entry/1978_Page_76 (1)_34.png'],100.0,BAIT DEALERS,BAIT DEALERS,41.82756733316189,-71.38135729477615,100.0,3 EAST RIVER ST PROVIDENCE,"""Frankie's Live Bait Shop 3 East River St"""
894,"273 Academy Ave, Providence, RI",keademy Avenue Bakery,['cd1978/entry/1978_Page_76 (1)_36.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.832172342686704,-71.44443074166615,100.0,273 ACADEMY AVE PROVIDENCE,keademy Avenue Bakery 273 Academy Av
895,"932 Atwells Ave, Providence, RI",more's,['cd1978/entry/1978_Page_76 (1)_37.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.82501226308902,-71.44849848867452,100.0,932 ATWELLS AVE PROVIDENCE,"""\\more's 932 Atwells Av"""
896,"196 Pocasset Ave, Providence, RI",’s Bakery,['cd1978/entry/1978_Page_76 (1)_38.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.80975721001925,-71.4546876283979,100.0,196 POCASSET AVE PROVIDENCE,’s Bakery 196 Pocasset Av
897,"480 Valley St, Providence, RI",urora Bakery Inc,['cd1978/entry/1978_Page_76 (1)_39.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.82892076767608,-71.43363056977549,100.0,480 VALLEY ST PROVIDENCE,urora Bakery Inc 480 Valley St
898,"373 Smith St, Providence, RI",tet’er Bake Shop,['cd1978/entry/1978_Page_76 (1)_40.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.83460863490163,-71.42397493524753,100.0,373 SMITH ST PROVIDENCE,tet’er Bake Shop 373 Smith St
899,"272 Webster Ave, Providence, RI",Jetty Ann's Bakery,['cd1978/entry/1978_Page_76 (1)_41.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.80702292924699,-71.44755372612285,100.0,272 WEBSTER AVE PROVIDENCE,"""Jetty Ann's Bakery 272 Webster Av"""
900,"502 Chalkstone Ave, Providence, RI",louris Charles N,['cd1978/entry/1978_Page_76 (1)_43.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.83576931389036,-71.42344824699819,100.0,502 CHALKSTONE AVE PROVIDENCE,louris Charles N 502 Chalkstone Av
901,"381 Manton Ave, Providence, RI",lrownie’s Do-Nut Shop Inc,['cd1978/entry/1978_Page_76 (1)_44.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.82436463926494,-71.452333417775,100.0,381 MANTON AVE PROVIDENCE,lrownie’s Do-Nut Shop Inc 381 Manton Av
902,"125 Sutton St, Providence, RI",‘alise & Sons Bakery Inc,['cd1978/entry/1978_Page_76 (1)_45.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.821563192340406,-71.42818404760378,100.0,125 SUTTON ST PROVIDENCE,‘alise & Sons Bakery Inc 125 Sutton St
903,"251 Hawkins St, Providence, RI",‘alise Vic Bakery,['cd1978/entry/1978_Page_76 (1)_46.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.85074505525387,-71.42174742950364,100.0,251 HAWKINS ST PROVIDENCE,‘alise Vic Bakery 251 Hawkins St
904,"891 Westminster St, Providence, RI",‘arol's Bakery,['cd1978/entry/1978_Page_76 (1)_47.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.817438080368596,-71.42290847910317,100.0,891 WESTMINSTER ST PROVIDENCE,"""‘arol's Bakery 891 Westminster St"""
905,"428 Orms St, Providence, RI",olarusso’s Bakery,['cd1978/entry/1978_Page_76 (1)_48.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.833020358826865,-71.42631783174748,100.0,428 ORMS ST PROVIDENCE,olarusso’s Bakery 428 Orms St
906,"1461 Broad St, Providence, RI",ollier's Inc,['cd1978/entry/1978_Page_76 (1)_49.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.787518194545214,-71.40300722161496,100.0,1461 BROAD ST PROVIDENCE,"""ollier's Inc 1461 Broad St -"""
907,"805 Charles St, Providence, RI",roce’s Bakery,['cd1978/entry/1978_Page_76 (1)_50.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.85833489917007,-71.4214240950889,100.0,805 CHARLES ST PROVIDENCE,roce’s Bakery 805 Charles St
908,"11 Newark St, Providence, RI",‘RUGNALE BAKERY WHOLESALE- RETAIL,"['cd1978/entry/1978_Page_76 (1)_51.png', 'cd1978/entry/1978_Page_76 (1)_52.png', 'cd1978/entry/1978_Page_76 (1)_53.png']",100.0,BAKERS—RETAIL,Bakers-Retail,41.8252998937763,-71.43974901657623,100.0,11 NEWARK ST PROVIDENCE,"‘RUGNALE BAKERY WHOLESALE- RETAIL 11 Newark St (02909), Tel"
909,"87 De Pasquale Ave, Providence, RI",el Sesto Bakery,['cd1978/entry/1978_Page_76 (1)_54.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.82322157158048,-71.42678803927801,100.0,87 DE PASQUALE AVE PROVIDENCE,el Sesto Bakery 87 De Pasquale Av
910,"1251 Chalkstone Ave, Providence, RI",e Luise Bakery,['cd1978/entry/1978_Page_76 (1)_55.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.832713962706336,-71.4501475978936,100.0,1251 CHALKSTONE AVE PROVIDENCE,e Luise Bakery 1251 Chalkstone Av
911,"1288 Chalkstone Ave, Providence, RI",e Santis Bakery,['cd1978/entry/1978_Page_76 (1)_56.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.832491714925055,-71.4515861342364,100.0,1288 CHALKSTONE AVE PROVIDENCE,e Santis Bakery 1288 Chalkstone Av
912,"12 Courtland St, Providence, RI",e Santis Bakery,['cd1978/entry/1978_Page_76 (1)_57.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.82222800706733,-71.43237115713819,100.0,12 COURTLAND ST PROVIDENCE,e Santis Bakery 12 Courtland St
913,"395 Westminster St, Providence, RI",onut Shoppe,['cd1978/entry/1978_Page_76 (1)_59.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.821344552610526,-71.41492654475199,100.0,395 WESTMINSTER ST PROVIDENCE,onut Shoppe 395 Westminster St
914,"253 Weybosset St, Providence, RI",en Doughnut Shop Inc,['cd1978/entry/1978_Page_76 (1)_60.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.82098929042675,-71.41308718886974,100.0,253 WEYBOSSET ST PROVIDENCE,en Doughnut Shop Inc 253 Weybosset
915,"1282 N Main St, Providence, RI",rake’s Discount (Br),['cd1978/entry/1978_Page_76 (1)_61.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.8553104875626,-71.40029748903589,100.0,1282 NORTH MAIN ST PROVIDENCE,rake’s Discount (Br) 1282 N Main St
916,"275 Thayer St, Providence, RI",ankin Donut,['cd1978/entry/1978_Page_76 (1)_62.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.82934525270214,-71.40071514057678,100.0,275 THAYER ST PROVIDENCE,ankin Donut 275 Thayer St
917,"218 Adelaide Ave, Providence, RI",aquet Ovila C,['cd1978/entry/1978_Page_76 (1)_64.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.79632503777254,-71.42343562629948,100.0,218 ADELAIDE AVE PROVIDENCE,aquet Ovila C 218 Adelaide Av
918,"395 Wickenden St, Providence, RI",iia’s Sweet Bread Bakery,['cd1978/entry/1978_Page_76 (1)_65.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.819782143613,-71.39521497679873,100.0,395 WICKENDEN ST PROVIDENCE,iia’s Sweet Bread Bakery 395 Wickenden St
919,"71 Hope St, Providence, RI",mnandes Bakery,['cd1978/entry/1978_Page_76 (1)_66.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.82069323820602,-71.39579936259004,100.0,71 HOPE ST PROVIDENCE,mnandes Bakery 71 Hope St
920,"1963 Mineral Spring Ave, Providence, RI",tta’s Bakery,['cd1978/entry/1978_Page_76 (1)_67.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.859917042160376,-71.4711949919901,100.0,1963 MINERAL SPRING AV PROVIDENCE,tta’s Bakery 1963 Mineral Spring Av(N
921,"639 Admiral St, Providence, RI",adagni’s Bakery Inc,['cd1978/entry/1978_Page_76 (1)_69.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.84875966758611,-71.4376785003053,100.0,639 ADMIRAL ST PROVIDENCE,adagni’s Bakery Inc 639 Admiral St
922,"1085 Broad St, Providence, RI",ittin’s Bakery,['cd1978/entry/1978_Page_76 (1)_70.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.79568232482429,-71.41163928040315,100.0,1085 BROAD ST PROVIDENCE,ittin’s Bakery 1085 Broad St
923,"27 Douglas Ave, Providence, RI",ittin’s Bakery,['cd1978/entry/1978_Page_76 (1)_71.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.83505744804757,-71.41698510934596,100.0,27 DOUGLAS AVE PROVIDENCE,ittin’s Bakery 27 Douglas Av
924,"1983 Mineral Spring Ave, Providence, RI",Shoppe,['cd1978/entry/1978_Page_76 (1)_72.png'],100.0,BAKERS—RETAIL,Bakers-Retail,41.85983391666911,-71.47178500614157,83.5,1983 MINERAL SPRING AV PROVIDENCE,Shoppe 1983 Mineral Spring Awe Pats Prov)
925,"302 Atwells Ave, Providence, RI",Hope Street Bakery 727% Hope St Its A Small World,"['cd1978/entry/1978_Page_76 (2)_2.png', 'cd1978/entry/1978_Page_76 (2)_3.png', 'cd1978/entry/1978_Page_76 (2)_4.png', 'cd1978/entry/1978_Page_76 (2)_5.png']",100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.82362330121194,-71.42784361594705,100.0,302 ATWELLS AVE PROVIDENCE,Hope Street Bakery 727% Hope St Its A Small World 302 Atwells Av J & D Donut Shop 53 Manton Av Jeannette’s Pastry Shoppe 348 Branch Av
926,"460 Wickenden St, Providence, RI",v) Jerry’s Bakery,['cd1978/entry/1978_Page_76 (2)_6.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.82021316542875,-71.39404713882723,100.0,460 WICKENDEN ST PROVIDENCE,v) Jerry’s Bakery 460 Wickenden St
927,"995 Smith St, Providence, RI",La Salle Bakery,['cd1978/entry/1978_Page_76 (2)_7.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.8423866037613,-71.44444888553518,100.0,995 SMITH ST PROVIDENCE,La Salle Bakery 995 Smith St
928,"959 Hope St, Providence, RI",Les Petits Fours,['cd1978/entry/1978_Page_76 (2)_8.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.85324423535273,-71.39286440113713,100.0,959 HOPE ST PROVIDENCE,Les Petits Fours 959 Hope St
929,"559 Hartford Ave, Providence, RI",Los Cubanitos 977 Broad St Monda's Bakery Inc,"['cd1978/entry/1978_Page_76 (2)_9.png', 'cd1978/entry/1978_Page_76 (2)_10.png', 'cd1978/entry/1978_Page_76 (2)_11.png', 'cd1978/entry/1978_Page_76 (2)_12.png', 'cd1978/entry/1978_Page_76 (2)_13.png', 'cd1978/entry/1978_Page_76 (2)_14.png']",100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.819213417531344,-71.46251803234456,100.0,559 HARTFORD AVE PROVIDENCE,"""Los Cubanitos 977 Broad St Monda's Bakery Inc 559 Hartford Av Palmieri Bakery 147 Ridge St Pennachia's Bakery 104 Ridge St R I Lamejun Bakers 732 Valley St Ralph's Bakery 684 Douglas Av"""
930,"58 Russo St, Providence, RI",Ron's Donut Inc,['cd1978/entry/1978_Page_76 (2)_15.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.852614793449916,-71.42116753530102,100.0,58 RUSSO ST PROVIDENCE,"""Ron's Donut Inc 58 Russo St"""
931,"160 Prudence Ave, Providence, RI",Ronci Bakery Rear,['cd1978/entry/1978_Page_76 (2)_16.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.80578554653459,-71.45821109067339,100.0,160 PRUDENCE AVE PROVIDENCE,Ronci Bakery Rear 160 Prudence Av
932,"257 Atwells Ave, Providence, RI",Scialo Bros,['cd1978/entry/1978_Page_76 (2)_17.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.82364152646578,-71.42654896149124,88.5,257 ATWELLS AVE PROVIDENCE,Scialo Bros 257 Atwella Av
933,"218 Pocasset Ave, Providence, RI",Silver Lake Bakery Inc,['cd1978/entry/1978_Page_76 (2)_18.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.809067291557625,-71.45519382579772,100.0,218 POCASSET AVE PROVIDENCE,Silver Lake Bakery Inc 218 Pocasset Av
934,"150 Ives St, Providence, RI",Silver Star Bakery,['cd1978/entry/1978_Page_76 (2)_19.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.8223862638894,-71.39215748784498,100.0,150 IVES ST PROVIDENCE,Silver Star Bakery 150 Ives St
935,"142 Ledge St, Providence, RI",Simone’s Bakery,['cd1978/entry/1978_Page_76 (2)_20.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.853776439425886,-71.4155695319426,100.0,142 LEDGE ST PROVIDENCE,Simone’s Bakery 142 Ledge St
936,"72 Appleton St, Providence, RI",Solitro’s Bakery,['cd1978/entry/1978_Page_76 (2)_21.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.82045286874897,-71.44445122179033,100.0,72 APPLETON ST PROVIDENCE,Solitro’s Bakery 72 Appleton St
937,"126 Elmwood Ave, Providence, RI",Stone Bakery,['cd1978/entry/1978_Page_76 (2)_22.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.809409858923495,-71.42429926439792,100.0,126 ELMWOOD AVE PROVIDENCE,Stone Bakery 126 Elmwood Av
938,"1099 Chalkstone Ave, Providence, RI",Supreme Bakery,['cd1978/entry/1978_Page_76 (2)_23.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.83249820118769,-71.44441205226403,100.0,1099 CHALKSTONE AVE PROVIDENCE,Supreme Bakery 1099 Chalkstone Av
939,"441 Richmond St, Providence, RI",Thrift Bakery,['cd1978/entry/1978_Page_76 (2)_24.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.81612537921167,-71.40701101765117,100.0,441 RICHMOND ST PROVIDENCE,Thrift Bakery 441 Richmond St
940,"138 Wayland Ave, Providence, RI",Wayland Bakery,['cd1978/entry/1978_Page_76 (2)_25.png'],100.0,BAKERS—RETAIL—CONTD,Bakers-Retail,41.82774554338418,-71.38870302469411,100.0,138 WAYLAND AVE PROVIDENCE,Wayland Bakery 138 Wayland Av
941,"76 Westminster St, Providence, RI",American Bakeries Co,"['cd1978/entry/1978_Page_76 (2)_28.png', 'cd1978/entry/1978_Page_76 (2)_29.png']",100.0,BAKERS—WHOLESALE AND MANUFACTURING,BAKERS-WHOLESALE AND MANUFACTURING,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,American Bakeries Co 76 Westminster St Rm 1106
942,"85 Whipple St, Providence, RI",Nabisco Inc,['cd1978/entry/1978_Page_76 (2)_30.png'],100.0,BAKERS—WHOLESALE AND MANUFACTURING,BAKERS-WHOLESALE AND MANUFACTURING,41.838971295843066,-71.41998393724474,100.0,85 WHIPPLE ST PROVIDENCE,Nabisco Inc 85 Whipple St
943,"585 Union Ave, Providence, RI",Stella Dora Biscuits,['cd1978/entry/1978_Page_76 (2)_31.png'],100.0,BAKERS—WHOLESALE AND MANUFACTURING,BAKERS-WHOLESALE AND MANUFACTURING,41.80687233917903,-71.45809720404583,100.0,585 UNION AVE PROVIDENCE,Stella Dora Biscuits 585 Union Av
944,"184 Kinsley Ave, Providence, RI",J A R Baker's Supplies Inc,['cd1978/entry/1978_Page_76 (2)_34.png'],100.0,BAKERS’ SUPPLIES AND EQUIPMENT,SUPPLIES AND EQUIPMENT,41.82851951608891,-71.4277716143671,100.0,184 KINSLEY AVE PROVIDENCE,"""J A R Baker's Supplies Inc 184 Kinsley Av"""
945,"11 Daniel Ave, Providence, RI",Andre Joe Orchestra,['cd1978/entry/1978_Page_76 (2)_36.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.8121869308003,-71.45994083177872,100.0,11 DANIEL AVE PROVIDENCE,Andre Joe Orchestra 11 Daniel Av
946,"7 Cushing St, Providence, RI",Banzini Bros Inc,['cd1978/entry/1978_Page_76 (2)_37.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.85915048114867,-71.44823761767483,100.0,7 CUSHING ST PROVIDENCE,Banzini Bros Inc 7 Cushing St
947,"502 Broadway, Providence, RI",Borrelli Perry & His Orchestra,['cd1978/entry/1978_Page_76 (2)_38.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.81847421886271,-71.43486309603713,100.0,502 BROADWAY PROVIDENCE,Borrelli Perry & His Orchestra 502 Broadway
948,"21 Forsyth St, Providence, RI",Cantera Kenneth,['cd1978/entry/1978_Page_76 (2)_39.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.84454250772967,-71.4274054319292,100.0,21 FORSYTH ST PROVIDENCE,Cantera Kenneth 21 Forsyth St
949,"38 Barbara St, Providence, RI",Fenner Edwin F Jr,['cd1978/entry/1978_Page_76 (2)_40.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.820573739694424,-71.45963412249007,100.0,38 BARBARA ST PROVIDENCE,Fenner Edwin F Jr 38 Barbara St
950,"35 Creighton St, Providence, RI",Hamilton Bates Blues Band,['cd1978/entry/1978_Page_76 (2)_41.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.833373525965065,-71.4055912785715,100.0,35 CREIGHTON ST PROVIDENCE,Hamilton Bates Blues Band 35 Creighton St
951,"135 Transit St, Providence, RI",Harmonica,['cd1978/entry/1978_Page_76 (2)_42.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.8204873450583,-71.39882379506096,100.0,135 TRANSIT ST PROVIDENCE,Harmonica 135 Transit St
952,"8 Barnes St, Providence, RI",New Music Ensemble The,['cd1978/entry/1978_Page_76 (2)_45.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.83282540923203,-71.40578853477992,100.0,8 BARNES ST PROVIDENCE,New Music Ensemble The 8 Barnes St Apt la
953,"145 Transit St, Providence, RI",Otis Ridley Band,['cd1978/entry/1978_Page_76 (2)_46.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.82050760871143,-71.39842197113062,100.0,145 TRANSIT ST PROVIDENCE,Otis Ridley Band 145 Transit St
954,"884 Plainfield St, Providence, RI",Pascone Louis D,['cd1978/entry/1978_Page_76 (2)_47.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.80683832578774,-71.46421676502068,100.0,884 PLAINFIELD ST PROVIDENCE,Pascone Louis D 884 Plainfield St
955,"334 Westminster St, Providence, RI",RI Philharmonic,['cd1978/entry/1978_Page_76 (2)_48.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.821761337546285,-71.41410007166016,100.0,334 WESTMINSTER ST PROVIDENCE,RI Philharmonic 334 Westminster St Rm 306
956,"130 Westminster St, Providence, RI",Rhode Island Civic Choral & Orchestra,"['cd1978/entry/1978_Page_76 (2)_49.png', 'cd1978/entry/1978_Page_76 (2)_50.png']",100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.824116021781634,-71.41083756529554,100.0,130 WESTMINSTER ST PROVIDENCE,Rhode Island Civic Choral & Orchestra 130 Westminster St Rm 27
957,"25 Holden St, Providence, RI",Rhode Island Matadors,['cd1978/entry/1978_Page_76 (2)_51.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.82924908750582,-71.41956113690789,100.0,25 HOLDEN ST PROVIDENCE,Rhode Island Matadors 25 Holden St
958,"47 Burns St, Providence, RI",Skaiski Lucia A Mrs,['cd1978/entry/1978_Page_76 (2)_52.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.85430763769431,-71.44237727947224,100.0,47 BURNS ST PROVIDENCE,Skaiski Lucia A Mrs 47 Burns St
959,"60 Broadway, Providence, RI",Stuart Ralph Music Inc,['cd1978/entry/1978_Page_76 (2)_53.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.82234714314119,-71.41862521794076,100.0,60 BROADWAY PROVIDENCE,Stuart Ralph Music Inc 60 Broadway
960,"69 Detroit Ave, Providence, RI",Walters Raymond P,['cd1978/entry/1978_Page_76 (2)_54.png'],100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.79327065699061,-71.41219827841685,100.0,69 DETROIT AVE PROVIDENCE,Walters Raymond P 69 Detroit Av
961,"139 Mathewson St, Providence, RI",Young Peoples Symphony Of Rhode Island,"['cd1978/entry/1978_Page_76 (2)_55.png', 'cd1978/entry/1978_Page_76 (2)_56.png']",100.0,BANDS AND ORCHESTRAS,BANDS AND ORCHESTRAS,41.82226432600264,-71.41389084983493,100.0,139 MATHEWSON ST PROVIDENCE,Young Peoples Symphony Of Rhode Island 139 Mathewson St Rm 302
962,"387 Atwells Ave, Providence, RI",HERITAGE LOAN & INVESTMENT COMPANY,"['cd1978/entry/1978_Page_76 (2)_67.png', 'cd1978/entry/1978_Page_76 (2)_68.png', 'cd1978/entry/1978_Page_76 (2)_69.png', 'cd1978/entry/1978_Page_76 (2)_70.png']",100.0,*BANKS,BANKS,41.823909077222915,-71.43044042503723,100.0,387 ATWELLS AVE PROVIDENCE,"HERITAGE LOAN & INVESTMENT COMPANY 387 Atwells Av (02909), Tel 274-7910 264 Pocasset Av (02909), Tel 943-3400"
