,Header,Text,File_List,clean_header,score,matched
3432,CREDIT UNIONS,Local 328 Federal Credit Union 264 Silver Spring St,"['cd1978/entry/1978_Page_89 (2)_29.png', 'cd1978/entry/1978_Page_89 (2)_30.png']",CREDIT UNIONS,100.0,True
3433,CREDIT UNIONS,Mount Pleasant Credit Union 1038 Chalkstone Av,"['cd1978/entry/1978_Page_89 (2)_31.png', 'cd1978/entry/1978_Page_89 (2)_32.png']",CREDIT UNIONS,100.0,True
3434,CREDIT UNIONS,Providence Postal Employees Credit Union 105 Federal Bldg Uspo,"['cd1978/entry/1978_Page_89 (2)_33.png', 'cd1978/entry/1978_Page_89 (2)_34.png']",CREDIT UNIONS,100.0,True
3435,CREDIT UNIONS,"PROVIDENCE TEACHERS CREDIT UNION 1052 Park Av, (Cranston; 02910), Tel 944-6783 (See Index To Advertisers)","['cd1978/entry/1978_Page_89 (2)_35.png', 'cd1978/entry/1978_Page_89 (2)_36.png', 'cd1978/entry/1978_Page_89 (2)_37.png', 'cd1978/entry/1978_Page_89 (2)_38.png']",CREDIT UNIONS,100.0,True
3436,CREDIT UNIONS,Rhode Island State Employees Credit Union 160 Francis St,"['cd1978/entry/1978_Page_89 (2)_39.png', 'cd1978/entry/1978_Page_89 (2)_40.png']",CREDIT UNIONS,100.0,True
3437,CREDIT UNIONS,"SOUTH PROVIDENCE FEDERAL CREDIT UNION 950 Broad St (02905), Tel 467-2650","['cd1978/entry/1978_Page_89 (2)_41.png', 'cd1978/entry/1978_Page_89 (2)_42.png', 'cd1978/entry/1978_Page_89 (2)_43.png']",CREDIT UNIONS,100.0,True
3438,CREMATORIES,Swan Point Crematory 585 Blackstone Blvd,['cd1978/entry/1978_Page_89 (2)_45.png'],CREMATORIES,100.0,True
3439,CURTAINS AND DRAPERIES,Cheri's 296 Pocasset Av,['cd1978/entry/1978_Page_89 (2)_47.png'],CURTAINS AND DRAPERIES,100.0,True
3440,CURTAINS AND DRAPERIES,Chernov Bros Inc 114 N Main St,['cd1978/entry/1978_Page_89 (2)_48.png'],CURTAINS AND DRAPERIES,100.0,True
3441,CURTAINS AND DRAPERIES,Decorator’s Sewing Shoppe Inc 316 Pocasset Av Rm 1,"['cd1978/entry/1978_Page_89 (2)_49.png', 'cd1978/entry/1978_Page_89 (2)_50.png']",CURTAINS AND DRAPERIES,100.0,True
3442,CURTAINS AND DRAPERIES,Drapery House 1375 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_89 (2)_51.png', 'cd1978/entry/1978_Page_89 (2)_52.png']",CURTAINS AND DRAPERIES,100.0,True
3443,CURTAINS AND DRAPERIES,Hollywood Curtain & Drapery Shop Inc 204 Washington St,"['cd1978/entry/1978_Page_89 (2)_53.png', 'cd1978/entry/1978_Page_89 (2)_54.png']",CURTAINS AND DRAPERIES,100.0,True
3444,CURTAINS AND DRAPERIES,Madeline’s Custom Sewing Service 689 Charles St,"['cd1978/entry/1978_Page_89 (2)_55.png', 'cd1978/entry/1978_Page_89 (2)_56.png']",CURTAINS AND DRAPERIES,100.0,True
3445,CURTAINS AND DRAPERIES,Tiffany Creations 1394 Douglas Av (N Prov),['cd1978/entry/1978_Page_89 (2)_57.png'],CURTAINS AND DRAPERIES,100.0,True
3446,CUTLERY MFRS,"COLONIAL KNIFE CO INC 287 Oak St, (PO Box 3327), Tel 351-9400","['cd1978/entry/1978_Page_89 (2)_59.png', 'cd1978/entry/1978_Page_89 (2)_60.png']",Cutlery Mfrs,100.0,True
3447,CUTLERY MFRS,Ideal Knife Co Inc 25 Turner St,['cd1978/entry/1978_Page_89 (2)_61.png'],Cutlery Mfrs,100.0,True
3448,CUTLERY MFRS,"IMPERIAL KNIFE CO INC 14 Imperial Pl (02903), Tel 861-4700","['cd1978/entry/1978_Page_89 (2)_62.png', 'cd1978/entry/1978_Page_89 (2)_63.png']",Cutlery Mfrs,100.0,True
3449,CUTLERY—RETAIL,Colonial Knife Co Inc 287 Oak St,['cd1978/entry/1978_Page_89 (2)_65.png'],CUTLERY—RETAIL,80.0,False
3450,CUTLERY—RETAIL,Providence Cutlery Co Inc 139 Point St,['cd1978/entry/1978_Page_89 (2)_66.png'],CUTLERY—RETAIL,80.0,False
3451,DAIRIES,Cumberland Farms Dairy 1021 Chalkstone Av,['cd1978/entry/1978_Page_89 (2)_68.png'],DAIRIES,100.0,True
3452,DAIRIES,Dutchland Farm 447 Broadway,['cd1978/entry/1978_Page_89 (2)_69.png'],DAIRIES,100.0,True
3453,DAIRIES,Federal Dairy Co Inc 87 Greenwich St,['cd1978/entry/1978_Page_89 (2)_70.png'],DAIRIES,100.0,True
3454,DAIRIES,"SALOIS DAIRY CO INC 660 Cottage St (Pawtucket; 02661), Tel 723-7952","['cd1978/entry/1978_Page_89 (2)_71.png', 'cd1978/entry/1978_Page_89 (2)_72.png']",DAIRIES,100.0,True
3455,DAIRY BARS,Dari-King 472 Cranston St,['cd1978/entry/1978_Page_89 (2)_74.png'],DAIRY BARS,78.5,False
3456,DAIRY PRODUCTS—RETAIL,CHER-RAL CONVENIENCE STORE 267 Broadway (02903) Tel 272-0898,"['cd1978/entry/1978_Page_89 (2)_76.png', 'cd1978/entry/1978_Page_89 (2)_77.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3457,DAIRY PRODUCTS—RETAIL,Christiansen's Dairy Inc 1729 Smith St (N Prov),"['cd1978/entry/1978_Page_89 (2)_78.png', 'cd1978/entry/1978_Page_89 (2)_79.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3458,DAIRY PRODUCTS—RETAIL,Cumberland Farms 1789 Smith St (N Prov),['cd1978/entry/1978_Page_89 (2)_80.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3459,DAIRY PRODUCTS—RETAIL,Cumberland Farms 251 Reservoir Av,['cd1978/entry/1978_Page_89 (2)_81.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3460,DAIRY PRODUCTS—RETAIL,Cumberland Farms 1335 N Main St,['cd1978/entry/1978_Page_89 (2)_82.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3461,DAIRY PRODUCTS—RETAIL,Cumberland Farms Dairy Stores 634 Hope St,['cd1978/entry/1978_Page_89 (2)_83.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3462,DAIRY PRODUCTS—RETAIL,Cumberland Farms Dairy Stores 1297 Broad St,"['cd1978/entry/1978_Page_89 (2)_84.png', 'cd1978/entry/1978_Page_89 (2)_85.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3463,DAIRY PRODUCTS—RETAIL—CONTD,Cumberland Farms Dairy Stores 600 Douglas Av,"['cd1978/entry/1978_Page_89 (3)_2.png', 'cd1978/entry/1978_Page_89 (3)_3.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3464,DAIRY PRODUCTS—RETAIL—CONTD,Davia Dairy Producta 721 Hope St,['cd1978/entry/1978_Page_89 (3)_4.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3465,DAIRY PRODUCTS—RETAIL—CONTD,Deri-Del Farm 1032 Branch Av,['cd1978/entry/1978_Page_89 (3)_5.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3466,DAIRY PRODUCTS—RETAIL—CONTD,Dutchland Farm 1 Jackson Walkway Suite 6,['cd1978/entry/1978_Page_89 (3)_6.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3467,DAIRY PRODUCTS—RETAIL—CONTD,Dutchland Farm 274 Webster Av,['cd1978/entry/1978_Page_89 (3)_7.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3468,DAIRY PRODUCTS—RETAIL—CONTD,Dutchland Farms 187 Messer St,['cd1978/entry/1978_Page_89 (3)_8.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3469,DAIRY PRODUCTS—RETAIL—CONTD,Dutchland Farms 659 Smith St,['cd1978/entry/1978_Page_89 (3)_9.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3470,DAIRY PRODUCTS—RETAIL—CONTD,Dutchland Farms Inc 875 Atwells Av,['cd1978/entry/1978_Page_89 (3)_10.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3471,DAIRY PRODUCTS—RETAIL—CONTD,Father & Son 16 Plainfield St,['cd1978/entry/1978_Page_89 (3)_11.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3472,DAIRY PRODUCTS—RETAIL—CONTD,Kennedy & Co 206 Union St,['cd1978/entry/1978_Page_89 (3)_12.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3473,DAIRY PRODUCTS—RETAIL—CONTD,Milk Land Farms 635 Charles St,['cd1978/entry/1978_Page_89 (3)_13.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3474,DAIRY PRODUCTS—RETAIL—CONTD,Sunnybrook Farm 1370 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_89 (3)_14.png', 'cd1978/entry/1978_Page_89 (3)_15.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3475,DAIRY PRODUCTS—RETAIL—CONTD,Sunnybrook Farm 422 Lloyd Av,['cd1978/entry/1978_Page_89 (3)_16.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3476,DAIRY PRODUCTS—RETAIL—CONTD,Sunnybrook Farm Dairy Store 1002 Chalkstone Av,"['cd1978/entry/1978_Page_89 (3)_17.png', 'cd1978/entry/1978_Page_89 (3)_18.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3477,DAIRY PRODUCTS—RETAIL—CONTD,Sunnybrook Farms 1222 Smith St,['cd1978/entry/1978_Page_89 (3)_19.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3478,DAIRY PRODUCTS—RETAIL—CONTD,Sunnybrook Farms Dairy Store 97 Hope St,['cd1978/entry/1978_Page_89 (3)_20.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3479,DAIRY PRODUCTS—RETAIL—CONTD,Sunnybrook Farms Dairy Store 241 Union Av,['cd1978/entry/1978_Page_89 (3)_21.png'],DAIRY PRODUCTS-RETAIL,100.0,True
3480,DAIRY PRODUCTS—RETAIL—CONTD,Sunnybrook Farms Dairy Store 524 Academy Av,"['cd1978/entry/1978_Page_89 (3)_22.png', 'cd1978/entry/1978_Page_89 (3)_23.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3481,DAIRY PRODUCTS—RETAIL—CONTD,Sunnybrook Farms Dairy Store (Br) 103 Academy Av,"['cd1978/entry/1978_Page_89 (3)_24.png', 'cd1978/entry/1978_Page_89 (3)_25.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3482,DAIRY PRODUCTS—RETAIL—CONTD,Thayer Cheese & Specialty Shop 300 Thayer St,"['cd1978/entry/1978_Page_89 (3)_26.png', 'cd1978/entry/1978_Page_89 (3)_27.png']",DAIRY PRODUCTS-RETAIL,100.0,True
3483,DAIRY PRODUCTS—WHOL,Mount Pleasant Dairy Inc 33 Dearborn St,['cd1978/entry/1978_Page_89 (3)_29.png'],Dairy Products-Wholesale,94.0,True
3484,DAIRY PRODUCTS—WHOL,New Vermont Creamery Co 39 Bishop St,['cd1978/entry/1978_Page_89 (3)_30.png'],Dairy Products-Wholesale,94.0,True
3485,DAIRY SUPPLIES AND EQUIPMENT—DEALERS,Dutchland Farms 1017 Smith St,['cd1978/entry/1978_Page_89 (3)_33.png'],SUPPLIES AND EQUIPMENT,88.0,True
3486,DANCE HALLS AND PAVILIONS,Westminster Dance Center 357 Westminster St Rm 415,"['cd1978/entry/1978_Page_89 (3)_36.png', 'cd1978/entry/1978_Page_89 (3)_37.png']",DANCE HALLS AND PAVILIONS,73.0,False
3487,DANCING SCHOOLS AND TEACHERS,Astaire Fred Dance Studio 205 Weybosset St,['cd1978/entry/1978_Page_89 (3)_40.png'],DANCING SCHOOLS AND TEACHERS,100.0,True
3488,DANCING SCHOOLS AND TEACHERS,Dance And Movement Workshop The 357 Westminster St Rm 400,"['cd1978/entry/1978_Page_89 (3)_41.png', 'cd1978/entry/1978_Page_89 (3)_42.png']",DANCING SCHOOLS AND TEACHERS,100.0,True
3489,DANCING SCHOOLS AND TEACHERS,De Prato Joy 32 Fallon Av,['cd1978/entry/1978_Page_89 (3)_43.png'],DANCING SCHOOLS AND TEACHERS,100.0,True
3490,DANCING SCHOOLS AND TEACHERS,Duskin Roy R 45 Forest St,['cd1978/entry/1978_Page_89 (3)_44.png'],DANCING SCHOOLS AND TEACHERS,100.0,True
3491,DANCING SCHOOLS AND TEACHERS,Duskin Sue Mrs 45 Forest St,['cd1978/entry/1978_Page_89 (3)_45.png'],DANCING SCHOOLS AND TEACHERS,100.0,True
3492,DANCING SCHOOLS AND TEACHERS,Mount Pleasant Dance Academy 896 Atwells Av,"['cd1978/entry/1978_Page_89 (3)_46.png', 'cd1978/entry/1978_Page_89 (3)_47.png']",DANCING SCHOOLS AND TEACHERS,100.0,True
3493,DANCING SCHOOLS AND TEACHERS,R I Ballet Center 357 Westminster St Rm 405,['cd1978/entry/1978_Page_89 (3)_48.png'],DANCING SCHOOLS AND TEACHERS,100.0,True
3494,DANCING SCHOOLS AND TEACHERS,Rhode Island Ballet Center 266 Weybosset St,['cd1978/entry/1978_Page_89 (3)_49.png'],DANCING SCHOOLS AND TEACHERS,100.0,True
3495,DANCING SCHOOLS AND TEACHERS,Thayer Marjorie Geer Dancing Studio 385 Westminster St Rm 31,"['cd1978/entry/1978_Page_89 (3)_50.png', 'cd1978/entry/1978_Page_89 (3)_51.png']",DANCING SCHOOLS AND TEACHERS,100.0,True
3496,DANCING SCHOOLS AND TEACHERS,Theodora’s Scool Of Ballet Dance 1900 Smith St (N Prov),"['cd1978/entry/1978_Page_89 (3)_52.png', 'cd1978/entry/1978_Page_89 (3)_53.png']",DANCING SCHOOLS AND TEACHERS,100.0,True
3497,DATA PROCESSING,Apeco Corp 1420b Mineral Spring Av(N Prov),['cd1978/entry/1978_Page_89 (3)_55.png'],DATA PROCESSING,100.0,True
3498,DATA PROCESSING,Applied Computer Science 270 Elmwood Av,['cd1978/entry/1978_Page_89 (3)_56.png'],DATA PROCESSING,100.0,True
3499,DATA PROCESSING,"AUTOMATIC DATA PROCESSING 797 Westminster St (02903), Tel 751-8585","['cd1978/entry/1978_Page_89 (3)_57.png', 'cd1978/entry/1978_Page_89 (3)_58.png']",DATA PROCESSING,100.0,True
3500,DATA PROCESSING,Computer Center Inc 111 Westminster St Rm —,"['cd1978/entry/1978_Page_89 (3)_59.png', 'cd1978/entry/1978_Page_89 (3)_60.png']",DATA PROCESSING,100.0,True
3501,DATA PROCESSING,Computerized Diagnostic Procedures Inc 1 Randal! Sq Suite 410,"['cd1978/entry/1978_Page_89 (3)_61.png', 'cd1978/entry/1978_Page_89 (3)_62.png']",DATA PROCESSING,100.0,True
3502,DATA PROCESSING,"Data Processing Services Inc 36 Kennedy Plaza Suite 516

ww","['cd1978/entry/1978_Page_89 (3)_63.png', 'cd1978/entry/1978_Page_89 (3)_64.png']",DATA PROCESSING,100.0,True
3503,DATA PROCESSING,Haricomp Inc 56 Pine St 2d FI,['cd1978/entry/1978_Page_89 (3)_65.png'],DATA PROCESSING,100.0,True
3504,DATA PROCESSING,International Data Sciences Inc 100 Nashua St,['cd1978/entry/1978_Page_89 (3)_66.png'],DATA PROCESSING,100.0,True
3505,DATA PROCESSING,Johnson & Wales College 274 Weybosset St 1st,"['cd1978/entry/1978_Page_89 (3)_67.png', 'cd1978/entry/1978_Page_89 (3)_68.png']",DATA PROCESSING,100.0,True
3506,DATA PROCESSING,New England Data Services Inc 1243 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_89 (3)_69.png', 'cd1978/entry/1978_Page_89 (3)_70.png']",DATA PROCESSING,100.0,True
3507,DATA PROCESSING,"S C S Computer Services Inc 144 Waterman 4
St",['cd1978/entry/1978_Page_89 (3)_71.png'],DATA PROCESSING,100.0,True
3508,DATA PROCESSING,Tesdata Systems Corp 203 S Main St 3d Fi _,['cd1978/entry/1978_Page_89 (3)_72.png'],DATA PROCESSING,100.0,True
3509,"DATA PROCESSING SYSTEMS,EQUIPMENT AND. SUPPLIES",Data Documents 111 Westminster St Rm 918: ;,['cd1978/entry/1978_Page_89 (3)_76.png'],"DATA PROCESSING SYSTEMS,EQUIPMENT AND. SUPPLIES",74.0,False
3510,"DATA PROCESSING SYSTEMS,EQUIPMENT AND. SUPPLIES",Educational Data Systems Inc 274 Weyboseet.. St Rm 605,"['cd1978/entry/1978_Page_89 (3)_77.png', 'cd1978/entry/1978_Page_89 (3)_78.png']","DATA PROCESSING SYSTEMS,EQUIPMENT AND. SUPPLIES",74.0,False
3511,"DATA PROCESSING SYSTEMS,EQUIPMENT AND. SUPPLIES","IBM INTERNATIONAL BUSINESS MACHINES CORP 180 S Main St (02903), Tel (401) 831-4800","['cd1978/entry/1978_Page_89 (3)_79.png', 'cd1978/entry/1978_Page_89 (3)_80.png', 'cd1978/entry/1978_Page_89 (3)_81.png']","DATA PROCESSING SYSTEMS,EQUIPMENT AND. SUPPLIES",74.0,False
3512,"DATA PROCESSING SYSTEMS,EQUIPMENT AND. SUPPLIES",Interlex Systems Inc 50 Corliss St,"['cd1978/entry/1978_Page_89 (3)_82.png', 'cd1978/entry/1978_Page_89 (3)_83.png', 'cd1978/entry/1978_Page_89 (3)_84.png']","DATA PROCESSING SYSTEMS,EQUIPMENT AND. SUPPLIES",74.0,False
3513,DAY NURSERIES,Brown Fox Point Day Care & Family Center 150 Hope St,"['cd1978/entry/1978_Page_90 (1)_2.png', 'cd1978/entry/1978_Page_90 (1)_3.png']",DAY NURSERIES,100.0,True
3514,DAY NURSERIES,Carter Day Nursery 239 Public St,['cd1978/entry/1978_Page_90 (1)_4.png'],DAY NURSERIES,100.0,True
3515,DAY NURSERIES,East Side Nursery 372 Wayland Av,['cd1978/entry/1978_Page_90 (1)_5.png'],DAY NURSERIES,100.0,True
3516,DAY NURSERIES,Green Acres Country Day School Inc 20 Lawrence St (N Prov),"['cd1978/entry/1978_Page_90 (1)_6.png', 'cd1978/entry/1978_Page_90 (1)_7.png']",DAY NURSERIES,100.0,True
3517,DAY NURSERIES,Hamilton House 276 Angell St,['cd1978/entry/1978_Page_90 (1)_8.png'],DAY NURSERIES,100.0,True
3518,DAY NURSERIES,Holy Ghost Day Care Center 33 Swiss St,['cd1978/entry/1978_Page_90 (1)_9.png'],DAY NURSERIES,100.0,True
3519,DAY NURSERIES,Lincoln Nursery School 102 Paterson St,['cd1978/entry/1978_Page_90 (1)_10.png'],DAY NURSERIES,100.0,True
3520,DAY NURSERIES,Little Bo Peep Nursery 84 Terrace Av,['cd1978/entry/1978_Page_90 (1)_11.png'],DAY NURSERIES,100.0,True
3521,DAY NURSERIES,Providence Hebrew Day School Inc 450 Elmgrove Av,"['cd1978/entry/1978_Page_90 (1)_12.png', 'cd1978/entry/1978_Page_90 (1)_13.png']",DAY NURSERIES,100.0,True
3522,DAY NURSERIES,St Ann’s Convent & Religious Education Center 45 Greeley St,"['cd1978/entry/1978_Page_90 (1)_14.png', 'cd1978/entry/1978_Page_90 (1)_15.png']",DAY NURSERIES,100.0,True
3523,DAY NURSERIES,Saint Paul’s Christian Day School 12 Carter St,['cd1978/entry/1978_Page_90 (1)_16.png'],DAY NURSERIES,100.0,True
3524,DAY NURSERIES,Salvation Army The (Settlement & Day Care Center) 20 Miner St,"['cd1978/entry/1978_Page_90 (1)_17.png', 'cd1978/entry/1978_Page_90 (1)_18.png']",DAY NURSERIES,100.0,True
3525,DELICATESSEN,Bob’s Deli 605 Douglas Av,['cd1978/entry/1978_Page_90 (1)_20.png'],DELICATESSEN,100.0,True
3526,DELICATESSEN,Club 45 Deli Inc 45 Eddy St,['cd1978/entry/1978_Page_90 (1)_21.png'],DELICATESSEN,100.0,True
3527,DELICATESSEN,Dean's Deli 1 Chestnut St,['cd1978/entry/1978_Page_90 (1)_22.png'],DELICATESSEN,100.0,True
3528,DELICATESSEN,Driscoll & Lane Inc 1485 Broad St,['cd1978/entry/1978_Page_90 (1)_23.png'],DELICATESSEN,100.0,True
3529,DELICATESSEN,East Side Delicatessen 208 Wayland Av,['cd1978/entry/1978_Page_90 (1)_24.png'],DELICATESSEN,100.0,True
3530,DELICATESSEN,Elmwood Delicatessen 609 Elmwood Av,['cd1978/entry/1978_Page_90 (1)_25.png'],DELICATESSEN,100.0,True
3531,DELICATESSEN,Graziano Deli 787 Charles St,['cd1978/entry/1978_Page_90 (1)_26.png'],DELICATESSEN,100.0,True
3532,DELICATESSEN,Hope St Kosher Market 780 Hope St,['cd1978/entry/1978_Page_90 (1)_27.png'],DELICATESSEN,100.0,True
3533,DELICATESSEN,Keasjer's Les Delicatessen 723 N Main St,['cd1978/entry/1978_Page_90 (1)_28.png'],DELICATESSEN,100.0,True
3534,DELICATESSEN,Miller's Delicatessen Inc 776 Hope St,['cd1978/entry/1978_Page_90 (1)_29.png'],DELICATESSEN,100.0,True
3535,DELICATESSEN,Murphy's Delicatessen 59 Union St,['cd1978/entry/1978_Page_90 (1)_30.png'],DELICATESSEN,100.0,True
3536,DELICATESSEN,Plantations Delicatessen The 253 S Main St,['cd1978/entry/1978_Page_90 (1)_31.png'],DELICATESSEN,100.0,True
3537,DELICATESSEN,Rico’s Deli Hut 1083 Chalkstone Av,['cd1978/entry/1978_Page_90 (1)_32.png'],DELICATESSEN,100.0,True
3538,DELICATESSEN,Robert's Delicatessen 1224 Smith St,['cd1978/entry/1978_Page_90 (1)_33.png'],DELICATESSEN,100.0,True
3539,DELICATESSEN,University Delicatessen And Fruit Shoppe 229 Thayer St,"['cd1978/entry/1978_Page_90 (1)_34.png', 'cd1978/entry/1978_Page_90 (1)_35.png']",DELICATESSEN,100.0,True
3540,DELICATESSEN,Vinnie’s Italian Deli 25 Douglas Av,['cd1978/entry/1978_Page_90 (1)_36.png'],DELICATESSEN,100.0,True
3541,DELIVERY SERVICE,Kennedy’s Delivery 1281 Eddy St,['cd1978/entry/1978_Page_90 (1)_38.png'],DELIVERY SERVICE,100.0,True
3542,DENTAL LABORATORIES,De Angelis Dental Laboratory 1830 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_90 (1)_40.png', 'cd1978/entry/1978_Page_90 (1)_41.png']",Dental Laboratories,100.0,True
3543,DENTAL LABORATORIES,Eastern Dental Laboratory Co Inc 917 Chalkstone Av,"['cd1978/entry/1978_Page_90 (1)_42.png', 'cd1978/entry/1978_Page_90 (1)_43.png']",Dental Laboratories,100.0,True
3544,DENTAL LABORATORIES,General Dental Laboratory 170 Westminster St Rm 1114,"['cd1978/entry/1978_Page_90 (1)_44.png', 'cd1978/entry/1978_Page_90 (1)_45.png']",Dental Laboratories,100.0,True
3545,DENTAL LABORATORIES,Getter & Masciarelli 51 Empire St Rm 607,['cd1978/entry/1978_Page_90 (1)_46.png'],Dental Laboratories,100.0,True
3546,DENTAL LABORATORIES,Metal Craft Dental Laboratory 1759 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_90 (1)_47.png', 'cd1978/entry/1978_Page_90 (1)_48.png']",Dental Laboratories,100.0,True
3547,DENTAL LABORATORIES,Smith Dental Laboratory 619 Pleasant Valley Pkwy,"['cd1978/entry/1978_Page_90 (1)_49.png', 'cd1978/entry/1978_Page_90 (1)_50.png']",Dental Laboratories,100.0,True
3548,DENTAL LABORATORIES,Supreme Dental Laboratory Inc 385 Westminster St Rm 37,"['cd1978/entry/1978_Page_90 (1)_51.png', 'cd1978/entry/1978_Page_90 (1)_52.png']",Dental Laboratories,100.0,True
3549,DENTAL SUPPLIES AND EQUIPMENT,Rhode Island Dental Supply Co 34 Snow St,['cd1978/entry/1978_Page_90 (1)_55.png'],SUPPLIES AND EQUIPMENT,93.0,True
3550,DENTAL SUPPLIES AND EQUIPMENT,Smith-Holden Inc 99 Corliss St,['cd1978/entry/1978_Page_90 (1)_56.png'],SUPPLIES AND EQUIPMENT,93.0,True
3551,DENTISTS .,Aleman Louis A 401 Broadway,['cd1978/entry/1978_Page_90 (1)_58.png'],Dentists,100.0,True
3552,DENTISTS .,Alessandro A P 1196 Smith St,['cd1978/entry/1978_Page_90 (1)_59.png'],Dentists,100.0,True
3553,DENTISTS .,Asciolla Ferdinand 450 Manton Av,['cd1978/entry/1978_Page_90 (1)_60.png'],Dentists,100.0,True
3554,DENTISTS .,Baeazler John L 248 Hope St,['cd1978/entry/1978_Page_90 (1)_61.png'],Dentists,100.0,True
3555,DENTISTS .,Balzofiore Anthony F 117 Broadway,['cd1978/entry/1978_Page_90 (1)_62.png'],Dentists,100.0,True
3556,DENTISTS .,Barner Phillip C 1840 Mineral Spring Av(N Prov),"['cd1978/entry/1978_Page_90 (1)_63.png', 'cd1978/entry/1978_Page_90 (1)_64.png']",Dentists,100.0,True
3557,DENTISTS .,Barone Nicholas D 1804 Mineral Spring Av(N,"['cd1978/entry/1978_Page_90 (1)_65.png', 'cd1978/entry/1978_Page_90 (1)_66.png']",Dentists,100.0,True
3558,DENTISTS .,Barr Philip D 247 S Main St Suite 201,['cd1978/entry/1978_Page_90 (1)_67.png'],Dentists,100.0,True
3559,DENTISTS .,Barsamian Sam! 111 Westminster St Rm 429,['cd1978/entry/1978_Page_90 (1)_68.png'],Dentists,100.0,True
3560,DENTISTS .,Bauder Stuart R 221 Angell St,['cd1978/entry/1978_Page_90 (1)_69.png'],Dentists,100.0,True
3561,DENTISTS .,Berkowitz Norman 130 Elmgrove Av,['cd1978/entry/1978_Page_90 (1)_70.png'],Dentists,100.0,True
3562,DENTISTS .,"Berry Joslin 314 Angell St —
Biderman Morris L 170 Westminster St Rm 111k","['cd1978/entry/1978_Page_90 (1)_71.png', 'cd1978/entry/1978_Page_90 (1)_72.png']",Dentists,100.0,True
3563,DENTISTS .,Block Mitchell B 170 Westminster St Rm 1111,['cd1978/entry/1978_Page_90 (1)_73.png'],Dentists,100.0,True
3564,DENTISTS .,"Brady Charles R 457 Elmwood Av Apt 1
Brown Edw 183 Waterman St",['cd1978/entry/1978_Page_90 (1)_74.png'],Dentists,100.0,True
3565,DENTISTS .,Buonomano Vito D Jr 931 Smith St,['cd1978/entry/1978_Page_90 (1)_75.png'],Dentists,100.0,True
3566,DENTISTS .,Caldarone Charles V 394 Angell St,['cd1978/entry/1978_Page_90 (1)_76.png'],Dentists,100.0,True
3567,DENTISTS .,Calenda Charles C 171 Broadway,['cd1978/entry/1978_Page_90 (1)_77.png'],Dentists,100.0,True
3568,DENTISTS .,Cappuccino Carleton C 372 Ives St,['cd1978/entry/1978_Page_90 (1)_78.png'],Dentists,100.0,True
3569,DENTISTS .,Carlotti Albert E 221 Angell St,['cd1978/entry/1978_Page_90 (1)_79.png'],Dentists,100.0,True
3570,DENTISTS .,Carlsten Roger N 247 S Main St Suite 201,['cd1978/entry/1978_Page_90 (1)_80.png'],Dentists,100.0,True
3571,DENTISTS .,Carmody John J 51 Empire St Rm 302,['cd1978/entry/1978_Page_90 (1)_81.png'],Dentists,100.0,True
3572,DENTISTS—CONTD,Carpenter Russell H 237 Wayland Av,['cd1978/entry/1978_Page_90 (2)_2.png'],Dentists,100.0,True
3573,DENTISTS—CONTD,Cary Stephen P 1 Chestnut St,['cd1978/entry/1978_Page_90 (2)_3.png'],Dentists,100.0,True
3574,DENTISTS—CONTD,Champagne Robt G 189 Waterman St,['cd1978/entry/1978_Page_90 (2)_4.png'],Dentists,100.0,True
3575,DENTISTS—CONTD,Ciaramello Achille J 1252 Smith St,['cd1978/entry/1978_Page_90 (2)_5.png'],Dentists,100.0,True
3576,DENTISTS—CONTD,Cohen David J 193 Waterman St,['cd1978/entry/1978_Page_90 (2)_6.png'],Dentists,100.0,True
3577,DENTISTS—CONTD,Cole David R 2 Jackson Walkway Suite 4,['cd1978/entry/1978_Page_90 (2)_7.png'],Dentists,100.0,True
